label,파종기,정식기,초장,생과중,성숙기..착색기.,개화기,착과형태,과폭,과장,천립중,주경장,엽장,엽폭,과실.속살의.두께,과실.심실의.수,절간장
1,312,507,162.7,NA,NA,NA,2,NA,12.9,NA,NA,NA,NA,NA,NA,NA
1,312,507,84,NA,NA,NA,2,NA,10.2,NA,NA,NA,NA,NA,NA,NA
1,312,507,108,NA,NA,NA,2,NA,9.6,NA,NA,NA,NA,NA,NA,NA
1,312,507,116.7,NA,NA,NA,2,NA,13.7,NA,NA,NA,NA,NA,NA,NA
1,312,507,136.3,NA,NA,NA,2,NA,15.1,NA,NA,NA,NA,NA,NA,NA
1,314,429,70,51.1,NA,519,3,4.8,8.6,7,18,12,5.7,4.7,NA,NA
1,312,507,106.3,NA,NA,NA,2,NA,12.5,NA,NA,NA,NA,NA,NA,NA
1,312,507,110,NA,NA,NA,2,NA,12.5,NA,NA,NA,NA,NA,NA,NA
1,312,507,123.7,NA,NA,NA,4,NA,10.2,NA,NA,NA,NA,NA,NA,NA
1,312,507,85,NA,NA,NA,4,NA,9.3,NA,NA,NA,NA,NA,NA,NA
1,314,429,140,44,NA,523,3,4.9,6.5,6.5,16,8.6,4.2,3.1,NA,NA
1,225,NA,78.3,NA,NA,715,2,1.5,3.9,NA,34.6,8.2,4.7,1.1,2.6,6.5
3,312,507,156,NA,NA,NA,4,NA,7.5,NA,NA,NA,NA,NA,NA,NA
4,312,507,36.7,NA,NA,NA,1,NA,5.6,NA,NA,NA,NA,NA,NA,NA
1,312,507,222.3,NA,NA,NA,1,NA,1.4,NA,NA,NA,NA,NA,NA,NA
1,312,429,118.3,0.3,720,610,1,0.7,1.3,NA,30.8,17.7,9.7,0.2,NA,9.3
1,312,507,86.3,NA,NA,NA,2,NA,2.7,NA,NA,NA,NA,NA,NA,NA
3,312,507,124.7,NA,NA,NA,4,NA,9.3,NA,NA,NA,NA,NA,NA,NA
1,312,429,160,3.7,710,530,2,1,5.7,NA,42.7,17,7.2,1.3,NA,11.7
4,312,507,175.7,NA,NA,NA,2,NA,7.6,NA,NA,NA,NA,NA,NA,NA
1,306,508,210,1,814,627,1,0.8,3.5,NA,NA,NA,NA,0.7,NA,NA
1,312,429,130,0.3,720,618,1,1.7,1.8,NA,26.3,20,9.8,0.2,NA,8.2
1,312,507,159.3,NA,NA,NA,2,NA,4.9,NA,NA,NA,NA,NA,NA,NA
3,312,507,186,NA,NA,NA,2,NA,7.7,NA,NA,NA,NA,NA,NA,NA
1,312,507,204.7,NA,NA,NA,2,NA,7,NA,NA,NA,NA,NA,NA,NA
1,312,507,105.3,NA,NA,NA,2,NA,10.3,NA,NA,NA,NA,NA,NA,NA
1,312,507,135,NA,NA,NA,2,NA,9.6,NA,NA,NA,NA,NA,NA,NA
1,302,418,91,NA,NA,604,2,NA,5.6,6.2,23,12.1,7.3,NA,NA,4.9
1,302,418,91,NA,NA,604,2,NA,5.6,6.2,23,12.1,7.3,NA,NA,4.9
2,312,429,131.7,3.1,721,527,3,1,6.9,NA,34.7,13,4.2,0.5,NA,9.4
1,312,507,107.7,NA,NA,NA,2,NA,8.6,NA,NA,NA,NA,NA,NA,NA
1,312,429,56,211.6,723,527,2,8.6,10.2,NA,16.2,23.7,11.5,6.4,NA,5.9
1,312,507,134,NA,NA,NA,2,NA,19.1,NA,NA,NA,NA,NA,NA,NA
1,314,429,200,20.3,NA,620,2,3.3,3.8,5.5,25,12.5,5.6,2.6,NA,NA
1,312,507,164.7,NA,NA,NA,2,NA,13.1,NA,NA,NA,NA,NA,NA,NA
1,312,507,153,NA,NA,NA,2,NA,13.3,NA,NA,NA,NA,NA,NA,NA
3,312,507,202.3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
1,312,429,118.3,0.7,720,607,1,1.1,1,NA,23.7,13.7,6.3,0.5,NA,8.3
1,312,507,198.7,NA,NA,NA,1,NA,4.8,NA,NA,NA,NA,NA,NA,NA
3,227,507,149.6,NA,NA,615,2,NA,18.3,9.2,19.2,NA,NA,3.8,2.6,NA
3,302,418,89,NA,NA,527,2,NA,11.9,6.2,21,8.5,4.2,NA,NA,5.2
3,302,418,89,NA,NA,527,2,NA,11.9,6.2,21,8.5,4.2,NA,NA,5.2
1,312,429,116.7,5.2,722,527,1,1.6,6,NA,18.3,15.5,6.2,0.7,NA,8.8
5,312,507,171.3,NA,NA,NA,2,NA,4.6,NA,NA,NA,NA,NA,NA,NA
1,312,507,107,NA,NA,NA,2,NA,7.9,NA,NA,NA,NA,NA,NA,NA
1,312,429,136.7,1.5,722,607,1,1,3.1,NA,28.7,17.4,8.1,0.5,NA,8.7
1,302,418,121,NA,NA,604,1,NA,4.9,4.3,61,9.7,6.3,NA,NA,10.1
1,302,418,121,NA,NA,604,1,NA,4.9,4.3,61,9.7,6.3,NA,NA,10.1
1,302,418,133,NA,NA,610,1,NA,5,4.6,49,9.7,7.1,NA,NA,7.3
1,302,418,133,NA,NA,610,1,NA,5,4.6,49,9.7,7.1,NA,NA,7.3
1,225,NA,123.3,NA,NA,708,2,2.4,6.1,NA,38.2,15.6,9.1,2.3,3,15.8
2,314,429,180,5.9,NA,609,2,1.4,8.1,6.5,29,11.3,5.3,1.6,NA,NA
3,225,NA,118,NA,NA,708,1,1.6,5,NA,33.8,15.6,8.5,2,2.2,17.7
2,314,429,180,8.4,NA,602,2,1.8,8.3,6,24,11,6,1.6,NA,NA
4,421,603,NA,NA,NA,629,2,NA,5.4,NA,13,NA,NA,1.4,NA,NA
1,421,603,NA,NA,NA,717,2,NA,11.6,NA,40,NA,NA,3.6,NA,NA
1,312,429,133.3,32.9,NA,527,2,2.6,12,NA,29.3,23,11,3.4,NA,10.3
1,421,603,NA,NA,NA,717,2,NA,10.5,NA,49,NA,NA,1.9,NA,NA
1,312,429,141.7,5,720,527,2,1.1,10.1,NA,20.2,15.3,6.5,1.1,NA,13
1,312,507,83,NA,NA,NA,2,NA,7.2,NA,NA,NA,NA,NA,NA,NA
1,312,507,188,NA,NA,NA,2,NA,13.1,NA,NA,NA,NA,NA,NA,NA
1,225,NA,135,NA,NA,630,2,2.3,12,NA,37.5,16.7,6.6,2,2.4,12.5
3,312,507,191,NA,NA,NA,2,NA,13.5,NA,NA,NA,NA,NA,NA,NA
1,302,418,107,NA,NA,601,2,NA,4.2,6.6,44,11.2,3.9,NA,NA,10.6
1,302,418,107,NA,NA,601,2,NA,4.2,6.6,44,11.2,3.9,NA,NA,10.6
1,302,418,141,NA,NA,603,2,NA,6.9,4.2,39,12.3,6.1,NA,NA,8.1
1,302,418,141,NA,NA,603,2,NA,6.9,4.2,39,12.3,6.1,NA,NA,8.1
1,314,429,200,10.8,NA,609,2,1.9,7.5,6.5,40,9.2,3.7,2,NA,NA
1,302,418,140,NA,NA,603,1,NA,9.7,6,37,10.4,4.5,NA,NA,9.4
1,302,418,140,NA,NA,603,1,NA,9.7,6,37,10.4,4.5,NA,NA,9.4
1,302,418,171,NA,NA,610,2,NA,7.8,6.3,47,9.9,5.1,NA,NA,10.1
1,302,418,171,NA,NA,610,2,NA,7.8,6.3,47,9.9,5.1,NA,NA,10.1
1,314,429,190,8.6,NA,615,2,2.2,7.9,3.5,35,9,4,1.2,NA,NA
3,421,603,NA,NA,NA,722,2,NA,4.5,NA,73,NA,NA,1.2,NA,NA
3,225,NA,140,NA,NA,715,2,1.3,7.9,NA,45.1,15.2,6.6,1.3,2,15.7
1,302,418,108,NA,NA,603,2,NA,10,5.8,55,11.8,5.4,NA,NA,10.1
1,302,418,108,NA,NA,603,2,NA,10,5.8,55,11.8,5.4,NA,NA,10.1
1,302,418,110,NA,NA,530,2,NA,7.2,6.8,29,10.8,5.1,NA,NA,10.7
1,314,429,100,29.5,NA,526,2,3.5,11.7,6.5,24,12.8,6.2,2.3,NA,NA
3,225,NA,96.7,NA,NA,609,2,1.6,5.8,NA,25,14.1,5.3,2.2,3.4,10.4
2,314,429,150,7.3,NA,605,3,1.6,6.9,6.5,20,11.7,5.7,1.7,NA,NA
1,306,508,210,0.5,814,627,1,0.5,2.4,NA,NA,NA,NA,1,NA,NA
1,312,429,138.3,0.4,722,610,1,0.5,2.2,NA,35,15.4,7.4,0.5,NA,8.7
1,306,508,210,2,810,627,1,0.7,6.6,NA,NA,NA,NA,0.9,NA,NA
1,306,508,210,1.1,823,627,1,0.7,2.9,NA,NA,NA,NA,1.1,NA,NA
1,312,429,133.3,0.9,722,613,1,0.7,2.7,NA,30.7,17.4,9.5,0.3,NA,9.8
3,314,429,190,4.3,NA,615,1,0.9,7.6,5.5,60,11.2,5,0.9,NA,NA
3,302,418,128,NA,NA,604,1,NA,6.9,6.1,49,12.9,4.9,NA,NA,9.4
3,302,418,128,NA,NA,604,1,NA,6.9,6.1,49,12.9,4.9,NA,NA,9.4
2,314,429,140,4.3,NA,609,2,1.4,6.3,6.5,28,12.3,4.8,1,NA,NA
1,225,NA,138,NA,NA,715,1,0.9,4.8,NA,50,17.7,8,1,2.4,15.2
99,314,429,140,4,NA,605,2,1.1,6.5,5,30,12.3,5.3,1.2,NA,NA
1,312,507,188,NA,NA,NA,2,NA,13.1,NA,NA,NA,NA,NA,NA,NA
1,312,429,156.7,1.3,723,626,1,1.1,2.7,NA,45.7,26.4,14.5,0.4,NA,9.3
1,314,429,140,3.2,NA,622,2,1,5.2,4,30,12.8,4.7,1.1,NA,NA
1,314,429,140,3.2,NA,622,3,1.2,5.8,5,35,12.5,5.2,1.1,NA,NA
1,302,418,80,NA,NA,527,2,NA,6.3,6.6,29,10.2,3.5,NA,NA,3.5
1,302,418,80,NA,NA,527,2,NA,6.3,6.6,29,10.2,3.5,NA,NA,3.5
3,421,603,NA,NA,NA,710,2,NA,11,NA,32,NA,NA,1.6,NA,NA
1,306,508,210,1.4,814,627,3,0.8,4.5,NA,NA,NA,NA,0.9,NA,NA
1,312,429,99,NA,723,610,1,NA,NA,NA,25.7,20.1,7.2,NA,NA,5.7
3,227,507,146.4,NA,NA,703,1,NA,3.7,5.2,26.2,NA,NA,1.5,2.6,NA
1,312,429,70,NA,721,610,1,NA,NA,NA,17.3,15.9,7.4,NA,NA,7.5
1,312,429,130,0.9,723,607,1,0.9,2.2,NA,30,17,8.4,0.3,NA,10.3
1,312,429,120,0.9,723,607,1,0.8,2.3,NA,37,18.7,9,0.5,NA,9.8
1,421,603,NA,NA,NA,628,4,NA,8.9,NA,39,NA,NA,1,NA,NA
1,225,NA,91.7,NA,NA,605,2,3.1,10.6,NA,16.2,11.6,6.4,2.8,2.2,9.8
3,224,430,71,NA,NA,531,1,NA,6.4,6.2,1,8.9,3.5,NA,NA,6.5
1,421,603,NA,NA,NA,706,2,NA,8.9,NA,24.5,NA,NA,2.7,NA,NA
1,421,603,NA,NA,NA,726,2,NA,7.6,NA,20,NA,NA,6.3,NA,NA
1,421,603,NA,NA,NA,623,2,NA,10.3,NA,22.5,NA,NA,2.8,NA,NA
1,421,603,NA,NA,NA,620,2,NA,3.7,NA,13,NA,NA,5,NA,NA
3,421,603,NA,NA,NA,810,1,NA,3.1,NA,23,NA,NA,0.7,NA,NA
1,312,429,106.7,NA,723,610,1,NA,NA,NA,28.7,19.5,9.4,NA,NA,8
1,306,508,175,0.2,814,607,1,0.4,1.1,NA,NA,NA,NA,0.4,NA,NA
1,421,603,NA,NA,NA,625,2,NA,8.7,NA,17,NA,NA,1.5,NA,NA
3,421,603,NA,NA,NA,809,1,NA,3.7,NA,28,NA,NA,0.6,NA,NA
1,312,429,82.7,2.4,723,603,2,0.7,6.3,NA,19.7,13.8,6.4,0.4,NA,7.2
3,421,603,NA,NA,NA,630,1,NA,1.4,NA,27,NA,NA,2.4,NA,NA
3,224,430,72,NA,NA,524,1,NA,1.8,5.9,1.1,6.4,3.1,NA,NA,3.4
1,421,603,NA,NA,NA,630,2,NA,7.1,NA,16,NA,NA,1.6,NA,NA
1,314,429,160,11.6,NA,603,2,2.2,7.1,6,19,11.8,6.2,1.8,NA,NA
3,421,603,NA,NA,NA,630,2,NA,4,NA,27,NA,NA,2.1,NA,NA
3,421,603,NA,NA,NA,623,2,NA,6.8,NA,24,NA,NA,1.3,NA,NA
3,421,603,NA,NA,NA,724,2,NA,4,NA,19,NA,NA,1.8,NA,NA
1,312,429,97.3,NA,723,607,3,NA,NA,NA,21.7,23,11.5,NA,NA,9.3
3,421,603,NA,NA,NA,723,2,NA,2.9,NA,18,NA,NA,2.2,NA,NA
1,312,429,101.7,7.7,725,610,1,2.8,3.7,NA,20,23.1,13.2,1.3,NA,7.5
3,421,603,NA,NA,NA,810,1,NA,2.5,NA,54,NA,NA,0.9,NA,NA
1,312,429,97.3,NA,723,617,1,NA,NA,NA,31.3,19.2,10.7,NA,NA,8.8
1,421,603,NA,NA,NA,630,1,NA,8.3,NA,12.5,NA,NA,3.9,NA,NA
4,421,603,NA,NA,NA,720,2,NA,6.4,NA,26,NA,NA,3.5,NA,NA
3,421,603,NA,NA,NA,705,1,NA,12,NA,19,NA,NA,105,NA,NA
3,421,603,NA,NA,NA,718,2,NA,NA,NA,33.5,NA,NA,1.7,NA,NA
4,421,603,NA,NA,NA,715,2,NA,7.7,NA,34,NA,NA,1.4,NA,NA
3,421,603,NA,NA,NA,625,1,NA,5.1,NA,22.5,NA,NA,1.2,NA,NA
3,421,603,NA,NA,NA,628,NA,NA,2.6,NA,16,NA,NA,2,NA,NA
1,421,603,NA,NA,NA,622,4,NA,3.14,NA,25,NA,NA,4.4,NA,NA
3,421,603,NA,NA,NA,811,2,NA,9.6,NA,49,NA,NA,1.3,NA,NA
1,314,429,150,11.9,NA,603,2,2.3,7.5,6.5,33,11.3,4.7,2.2,NA,NA
1,421,603,NA,NA,NA,715,1,NA,1.5,NA,11,NA,NA,0.8,NA,NA
1,421,603,NA,NA,NA,808,1,NA,1.4,NA,17,NA,NA,0.7,NA,NA
1,312,429,100,NA,723,617,1,NA,NA,NA,30.2,19.8,10.2,NA,NA,6.5
1,421,603,NA,NA,NA,620,4,NA,4.3,NA,16,NA,NA,6.9,NA,NA
3,421,603,NA,NA,NA,705,2,NA,9.1,NA,33,NA,NA,1.4,NA,NA
1,421,603,NA,NA,NA,705,2,NA,15,NA,25,NA,NA,1.4,NA,NA
1,225,NA,78,NA,NA,630,2,6.6,6.6,NA,15.1,18.9,8.5,5.2,4,9.8
1,225,NA,94.7,NA,NA,616,2,5,3.9,NA,17.6,12.5,5.7,5,3.6,5.1
1,421,603,NA,NA,NA,707,2,NA,9.7,NA,23,NA,NA,2.5,NA,NA
1,421,603,NA,NA,NA,713,NA,NA,4.1,NA,33,NA,NA,2.9,NA,NA
1,NA,NA,83.6,NA,NA,NA,1,NA,6.6,3.8,14.3,NA,NA,0.9,2.2,NA
3,421,603,NA,NA,NA,728,2,NA,12,NA,62,NA,NA,1.6,NA,NA
2,312,429,111.7,32.9,710,520,2,2.5,5.5,NA,16.4,15.1,7.5,2.3,NA,9.2
3,421,603,NA,NA,NA,810,2,NA,12,NA,26,NA,NA,2.4,NA,NA
3,NA,NA,60.6,NA,NA,NA,1,NA,5.9,3.3,14.6,NA,NA,1.8,2.2,NA
1,421,603,NA,NA,NA,709,2,NA,9.4,NA,28.5,NA,NA,2.6,NA,NA
1,421,603,NA,NA,NA,709,2,NA,15,NA,31.5,NA,NA,3.6,NA,NA
1,421,603,NA,NA,NA,704,2,NA,15.5,NA,24,NA,NA,2.4,NA,NA
3,421,603,NA,NA,NA,630,NA,NA,4.6,NA,29,NA,NA,2.3,NA,NA
3,421,603,NA,NA,NA,702,4,NA,4.9,NA,33,NA,NA,1,NA,NA
3,NA,NA,161,NA,NA,NA,1,NA,8.6,4.1,19.3,NA,NA,1.5,2.4,NA
1,421,603,NA,NA,NA,630,1,NA,2.3,NA,19,NA,NA,2.8,NA,NA
4,312,507,146.7,NA,NA,NA,2,NA,13.5,NA,NA,NA,NA,NA,NA,NA
3,421,603,NA,NA,NA,701,2,NA,3.2,NA,19.5,NA,NA,1.5,NA,NA
1,421,603,NA,NA,NA,703,2,NA,9.2,NA,24,NA,NA,3,NA,NA
3,421,603,NA,NA,NA,728,1,NA,3.4,NA,35,NA,NA,0.4,NA,NA
1,306,508,175,1.5,730,618,3,0.7,3.6,NA,NA,NA,NA,0.9,NA,NA
1,421,603,NA,NA,NA,715,2,NA,10.5,NA,32,NA,NA,1.5,NA,NA
4,225,NA,110,NA,NA,715,2,2.5,6.3,NA,47.2,14.2,5.9,3.3,2.8,12.4
4,421,603,NA,NA,NA,720,2,NA,6.8,NA,34,NA,NA,3.7,NA,NA
1,421,603,NA,NA,NA,723,4,NA,15.5,NA,26,NA,NA,2.6,NA,NA
1,421,603,NA,NA,NA,715,2,NA,7.7,NA,23,NA,NA,5.1,NA,NA
3,421,603,NA,NA,NA,625,1,NA,1.9,NA,15,NA,NA,1.2,NA,NA
3,421,603,NA,NA,NA,627,4,NA,4.3,NA,19.5,NA,NA,1.5,NA,NA
3,421,603,NA,NA,NA,628,4,NA,4.1,NA,20,NA,NA,1.5,NA,NA
3,421,603,NA,NA,NA,620,4,NA,7.1,NA,2,NA,NA,1,NA,NA
3,421,603,NA,NA,NA,703,4,NA,3.4,NA,13,NA,NA,1,NA,NA
3,421,603,NA,NA,NA,705,NA,NA,4.9,NA,8,NA,NA,1.6,NA,NA
1,225,NA,76.5,NA,NA,616,2,2.7,6.6,NA,19,14.3,5.2,1.7,2.8,9.4
1,421,603,NA,NA,NA,725,2,NA,6.2,NA,18,NA,NA,1.6,NA,NA
3,421,603,NA,NA,NA,710,1,NA,3.6,NA,32,NA,NA,0.8,NA,NA
3,421,603,NA,NA,NA,720,4,NA,6.8,NA,25,NA,NA,1.8,NA,NA
1,421,603,NA,NA,NA,905,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,421,603,NA,NA,NA,810,2,NA,3.1,NA,15,NA,NA,2.5,NA,NA
1,225,NA,64,NA,NA,616,2,7.7,7.7,NA,16.2,10,5.2,6,3.5,6.6
1,421,603,NA,NA,NA,722,1,NA,7.2,NA,20,NA,NA,4.1,NA,NA
1,421,603,NA,NA,NA,811,2,NA,7.5,NA,11.5,NA,NA,4.4,NA,NA
1,421,603,NA,NA,NA,727,2,NA,16,NA,21,NA,NA,4.3,NA,NA
1,225,NA,73.7,NA,NA,609,2,4.1,10.7,NA,15.5,14.8,9.2,4.3,2.4,8.1
1,224,430,50,NA,NA,524,2,NA,12.8,8.1,1.1,12.2,6.4,NA,NA,7.3
1,225,NA,46.7,NA,NA,602,2,2.5,11.5,NA,18.7,9.6,4.3,2.4,2.2,7.6
1,421,603,NA,NA,NA,625,2,NA,10,NA,12.5,NA,NA,0.9,NA,NA
4,421,603,NA,NA,NA,701,2,NA,4.7,NA,21,NA,NA,2.5,NA,NA
1,225,NA,100,NA,NA,616,2,2.1,11,NA,23.7,10.7,4.7,1.8,2.6,10.2
3,421,603,NA,NA,NA,703,2,NA,9.5,NA,17.5,NA,NA,1,NA,NA
1,421,603,NA,NA,NA,724,2,NA,5.5,NA,34.5,NA,NA,1.5,NA,NA
1,314,429,160,3.5,NA,625,1,1.2,6.3,4,34,8.2,3.7,1.4,NA,NA
3,421,603,NA,NA,NA,620,2,NA,8.5,NA,28,NA,NA,1.1,NA,NA
1,421,603,NA,NA,NA,718,2,NA,9.5,NA,19.5,NA,NA,3,NA,NA
3,421,603,NA,NA,NA,901,2,NA,6.9,NA,28,NA,NA,1,NA,NA
1,421,603,NA,NA,NA,808,2,NA,8.5,NA,38,NA,NA,0.4,NA,NA
3,421,603,NA,NA,NA,810,1,NA,2.9,NA,31.5,NA,NA,1.4,NA,NA
1,306,508,175,2.7,809,610,2,1.3,2.6,NA,NA,NA,NA,1.5,NA,NA
3,421,603,NA,NA,NA,705,NA,NA,3.8,NA,17,NA,NA,1.4,NA,NA
1,421,603,NA,NA,NA,810,2,NA,13.5,NA,19,NA,NA,1.5,NA,NA
3,421,603,NA,NA,NA,723,1,NA,5.3,NA,28,NA,NA,1.4,NA,NA
3,421,603,NA,NA,NA,707,2,NA,3.3,NA,36.5,NA,NA,1.4,NA,NA
3,421,603,NA,NA,NA,625,2,NA,4.8,NA,18.5,NA,NA,1.4,NA,NA
1,421,603,NA,NA,NA,810,2,NA,7.9,NA,22,NA,NA,2.1,NA,NA
1,421,603,NA,NA,NA,705,NA,NA,6.8,NA,33,NA,NA,3.2,NA,NA
1,421,603,NA,NA,NA,628,1,NA,9.6,NA,23,NA,NA,1.5,NA,NA
3,421,603,NA,NA,NA,723,2,NA,4.5,NA,34,NA,NA,1.8,NA,NA
1,421,603,NA,NA,NA,705,2,NA,16,NA,28.5,NA,NA,6.8,NA,NA
3,421,603,NA,NA,NA,620,2,NA,12,NA,23,NA,NA,2.6,NA,NA
3,421,603,NA,NA,NA,625,2,NA,2.5,NA,18,NA,NA,1.6,NA,NA
3,421,603,NA,NA,NA,701,NA,NA,5.9,NA,15,NA,NA,1.1,NA,NA
3,421,603,NA,NA,NA,701,2,NA,8.5,NA,14,NA,NA,0.5,NA,NA
3,421,603,NA,NA,NA,623,NA,NA,5.3,NA,21,NA,NA,1.9,NA,NA
3,421,603,NA,NA,NA,620,2,NA,4.8,NA,41,NA,NA,1.9,NA,NA
1,421,603,NA,NA,NA,620,1,NA,4.4,NA,28,NA,NA,1.9,NA,NA
1,306,508,175,112.8,810,618,2,7.6,7.3,NA,NA,NA,NA,5.9,NA,NA
3,421,603,NA,NA,NA,701,2,NA,12.5,NA,29,NA,NA,1.4,NA,NA
1,421,603,NA,NA,NA,623,2,NA,14,NA,19.5,NA,NA,1.3,NA,NA
1,225,NA,68.3,NA,NA,618,2,4.9,9.2,NA,13.7,11.5,5.7,4.6,3,3.8
1,224,430,58,NA,NA,531,2,NA,6.9,6.8,1.1,6.5,6.6,NA,NA,3.7
3,421,603,NA,NA,NA,625,2,NA,7.3,NA,23.5,NA,NA,2.5,NA,NA
3,421,603,NA,NA,NA,722,2,NA,6.8,NA,35.5,NA,NA,0.8,NA,NA
4,421,603,NA,NA,NA,701,NA,NA,8.8,NA,31,NA,NA,2,NA,NA
3,224,430,97,NA,NA,516,2,NA,1.6,6.6,1.1,10.8,5.1,NA,NA,5.1
4,224,430,102,NA,NA,516,2,NA,3.6,5.4,1.2,7.5,3.5,NA,NA,10.2
3,314,429,170,4.4,NA,609,2,1.3,4.3,4.5,52,10.3,3.6,2.7,NA,NA
3,421,603,NA,NA,NA,627,2,NA,10.5,NA,24,NA,NA,0.7,NA,NA
1,314,429,150,8.7,NA,529,2,2,7.2,6,26,10.7,4.2,1.6,NA,NA
3,421,603,NA,NA,NA,702,2,NA,3.9,NA,21,NA,NA,1.1,NA,NA
1,225,NA,70,NA,NA,605,2,2.5,8.2,NA,18.2,9.6,4.9,2.6,2.8,7.2
1,225,514,NA,NA,NA,512,2,2.1,9.6,NA,14.3,11.9,4.9,2.49,3,4
3,421,603,NA,NA,NA,703,2,NA,7,NA,26,NA,NA,1.3,NA,NA
1,314,429,100,8.5,NA,530,2,3.4,8.2,4.5,19,9.2,4,1.6,NA,NA
3,225,514,NA,NA,NA,619,4,3,7.3,NA,42.2,15.3,6.3,2.52,NA,9.7
1,314,429,120,42.9,NA,609,2,5.5,6.6,5.7,33,10.8,5,2.9,NA,NA
3,225,514,NA,NA,NA,613,1,1.4,1.4,NA,11,4.4,1.9,1.58,3,4
1,225,514,NA,NA,NA,620,2,2.4,8.7,NA,32.2,10.8,4.6,2.95,3,6
3,225,514,NA,NA,NA,512,2,1.5,8.5,NA,24.5,9.4,4.3,2.59,NA,4
3,421,603,NA,NA,NA,705,NA,NA,5.5,NA,35,NA,NA,1.9,NA,NA
1,306,508,175,12,730,607,2,2.2,9.4,NA,NA,NA,NA,1.4,NA,NA
1,225,514,NA,NA,NA,509,2,1.6,8.8,NA,16,12.8,4.8,2.79,NA,6.7
3,225,514,NA,NA,NA,525,2,2.8,6.5,NA,20,13.5,6.5,2.66,2,4.8
3,225,514,NA,NA,NA,622,2,1.6,7.2,NA,32.8,10.4,4,2.27,NA,6
1,225,,NA,NA,NA,508,2,1.6,8,NA,24.2,8,2.7,1.34,2,6.5
3,224,430,83,NA,NA,516,2,NA,7.5,6.9,1,4.8,2.4,NA,NA,3.5
